id;image;barcode;name;description;stock;is_stock;inventary_min;price_in;price_out;unit
;;;PANTALON JEAN C/ CINTA REFLECTIVA DE MUJER 12 ONZ T/ 44;;0;;1;;;2
;;;PANTALON JEANS AZUL MUESTRA  TALLA 30 SIN CINTA ;;;;1;;;2
;;;PANTALON JEANS CRUDO   TALLA L ;;0;;1;;;2
;;;PANTALON JEANS CRUDO   TALLA XL ;;0;;1;;;2
;;;PANTALON JEANS CRUDO   TALLA XXL ;;0;;1;;;2
;;;PANTALON NEGRO A RAYAS PARA CHEF T/L;;2;;1;;;2
;;;PANTALON NEGRO A RAYAS PARA CHEF T/M;;0;;1;;;2
;;;PANTALON NEGRO A RAYAS PARA CHEF T/S;;0;;1;;;2
;;;PANTALON PARA MOTOCIERRISTA ;;1;;1;;;2
;;;PANTALON SAL PIMIENTA DE CHEF ;;0;;1;;;2
;;;PAÑOS ABSORBENTES BLANCO  X 100 UND;;0;;1;;;2
;;;PAÑOS ABSORBENTES BLANCO  X UND;;169;;1;;;2
;;;PASTA DE COBRE CU800 X 100G. - WURTH;;3;;1;;;2
;;;PASTA DE COBRE CU800 X 1KG - LATA - WURTH;;2;;1;;;2
;;;PEDILUVIO DE PLASTICO ;;0;;1;;;2
;;;PIA DURACELL AA;;0;;1;;;2
;;;PINO DESINFECTANTE PARA PISO ;;2;;1;;;2
;;;PISO MOJADO DE POLIETILENO ;;0;;1;;;2
;;;POLEA ;;0;;1;;;2
;;;POLO  PIQUE  MANGA CORTA NARANJA HOMBRE M;;0;;1;;;2
;;;POLO  PIQUE  MANGA CORTA NARANJA HOMBRE S;;0;;1;;;2
;;;POLO 30/1 MANGA CORTA   MORADO TALLA L;;6;;1;;;2
;;;POLO 30/1 MANGA CORTA   MORADO TALLA M;;6;;1;;;2
;;;POLO 30/1 MANGA CORTA   MORADO TALLA S;;7;;1;;;2
;;;POLO 30/1 MANGA CORTA   MORADO TALLA XL;;0;;1;;;2
;;;POLO ALGODÓN  MANGA CORTA   CUELLO CAMISERO DE HOMBRE GRIS T/M;;1;;1;;;2
;;;POLO ALGODÓN  MANGA CORTA  CUELLO CAMISERO DE HOMBRE AZUL MARINO T/M;;0;;1;;;2
;;;POLO ALGODÓN  MANGA CORTA  CUELLO CAMISERO DE HOMBRE AZUL MARINO T/XL;;0;;1;;;2
;;;POLO ALGODÓN  MANGA CORTA  CUELLO CAMISERO DE HOMBRE GRIS T/L;;3;;1;;;2
;;;POLO ALGODÓN  MANGA CORTA CUELLO CAMISERO DE HOMBRE AZUL MARINO T/L;;0;;1;;;2
;;;POLO ALGODÓN  MANGA LARGA  CUELLO CAMISERO DE HOMBRE GRIS  TALLA M;;2;;1;;;2
;;;POLO ALGODÓN  MANGA LARGA  CUELLO CAMISERO DE HOMBRE GRIS T/L;;4;;1;;;2
;;;POLO ALGODÓN  MANGA LARGA  CUELLO CAMISERO DE HOMBRE GRIS T/XL;;3;;1;;;2
;;;POLO ALGODÓN  MANGA LARGA  CUELLO CAMISERO DE HOMBRE GRIS T/XL;;0;;1;;;2
;;;POLO ALGODÓN  MANGA LARGA  CUELLO CAMISERODE HOMBRE AZUL MARINO T/S;;0;;1;;;2
;;;POLO ALGODÓN MARRON  MANGA LARGA T/M;;1;;1;;;2
;;;POLO ALGODÓN MARRON  MANGA LARGA T/S;;2;;1;;;2
;;;POLO ALGODÓN NEGRO CON VERDE LIMON MANGA LARGA TALLA L;;0;;1;;;2
;;;POLO ALGODÓN NEGRO CON VERDE LIMON MANGA LARGA TALLA S;;0;;1;;;2
;;;POLO AZUL MARINO  NIÑO TALLA 12 ;;0;;1;;;2
;;;POLO AZULINI REACTIVO  CUELLO CAMISERO MANGA LARGA TALLA M;;0;;1;;;2
;;;POLO AZULINO ECONOMICO 30/01 T/M;;26;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/L;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/S;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/XL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/XXL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 CELESTE C/ NEGRO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 CELESTE C/NEGRO T/S;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 GRIS T/L;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 GRIS T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 GRIS T/S;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 GRIS T/XL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 GRIS T/XXL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/L;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/S;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/XL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/XXL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/L;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/S;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/XL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/XXL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 ROJO T/XXL;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 VERDE FOSFORECENTE C/NEGRO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 VERDE FOSFORECENTE C/NEGRO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 VERDE PERICO C/NEGRO T/L;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 VERDE PERICO C/NEGRO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA CORTA DE ALGODÓN 20/01 VERDE PERICO C/NEGRO T/S;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA LARGA DE ALGODÓN 20/01 C/ CT. REFLECTIVA VERDE FOSFO. C/NEGRO T/M;;0;;1;;;2
;;;POLO CON CUELLO CAMISERO MANGA LARGA DE ALGODÓN 20/01 VERDE FOSFO. C/ NEGRO T/M;;0;;1;;;2
;;;POLO CUELLO CAMISERO VERDE CON BLANCO  XXL ;;0;;1;;;2
;;;POLO DE ALGODÓN AZULINO MANGA LARGA T/M;;1;;1;;;2
;;;POLO DE ALGODÓN BLANCO C/ VERDE MANGA CORTA T/L CUELLO CAMISERO;;1;;1;;;2
;;;POLO DE MALLA NARANJA CON CINTA ;;0;;1;;;2
;;;POLO DE MALLA VERDE FOSFORECENTE ;;0;;1;;;2
;;;POLO DEPORTIVO  CELESTE CRISTAL TALLA L;;1;;1;;;2
;;;POLO DEPORTIVO  CELESTE CRISTAL TALLA M;;3;;1;;;2
;;;POLO DEPORTIVO AMARILLO CON RIBETE MARRON TALLA 8;;0;;1;;;2
;;;POLO DEPORTIVO AMARILLO CON RIBETE MARRON TALLA M;;0;;1;;;2
;;;POLO DEPORTIVO AZUL MARINO COM AZULINO ;;0;;1;;;2
;;;POLO DEPORTIVO AZULINO AZUL MARINO ;;1;;1;;;2
;;;POLO DEPORTIVO CUELLO CAMISERO  CELESTE CONSORCIO ;;0;;1;;;2
;;;POLO DEPORTIVO ECONOMICO VERDE FOSFORESCENTE / ROJO / AMARILLO;;0;;1;;;2
;;;POLO DEPORTIVO SIMPLE AMARILLO T/8;;1;;1;;;2
;;;POLO DEPORTIVO SIMPLE AMARILLO T/M;;0;;1;;;2
;;;POLO DEPORTIVO SUBÑIMADO DRAY/WIN/POLICUADRO ;;0;;1;;;2
;;;POLO DEPORTVO DORADO ;;6;;1;;;2
;;;POLO GRIS MANGA CORTA TALLA S ;;0;;1;;;2
;;;POLO GRIS PYMA DE DAMA   TALLA L ;;0;;1;;;2
;;;POLO GRIS PYMA DE DAMA   TALLA M ;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/10;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/12;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/14;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/16;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/4;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/6;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/8;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/M;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/S;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/XL;;0;;1;;;2
;;;POLO MANGA CORTA  DE ALGODÓN 30/01 ROJO T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA AZULINO JASPEADO  T/M;;0;;1;;;2
;;;POLO MANGA CORTA AZULINO JASPEADO  T/S;;3;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AMARILLO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 AZUL MARINO T/12;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/ L;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/ S;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 BLANCO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIS  T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIS  T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIS  T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIS  T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIS  T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIS  T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 GRIST/L;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 NEGRO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 ROJO T/ L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 ROJO T/ M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 ROJO T/ S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 ROJO T/ XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 ROJO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 ROJO T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 VERDE T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 20/01 VERDE T/ XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/10;;6;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/12;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/14;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/16;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/4;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/6;;6;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/8;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/L;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/XL;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 AMARILLO T/XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BEIGE  T/L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BEIGE  T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BEIGE  T/S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BEIGE  T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BEIGE  T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BEIGE  T/XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 0;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 10;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 12;;15;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 14;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 16;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 4;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 6;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ 8;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ L;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ M;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ S;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ XL;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 BLANCO T/ XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 GRIS T/S;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/10;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/12;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/14;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/16;;15;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/4;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/6;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/8;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/L;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/M;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/S;;7;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/XL;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 NEGRO T/XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/10;;31;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/12;;21;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/14;;8;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/16;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/16;;25;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/4;;32;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/8;;15;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/l;;7;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/S;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/XL;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 ROJO T/XXXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 10;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 12;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 14;;2;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 16;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 4;;9;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 6;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ 8;;3;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ L;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ M;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ S;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/ XL;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN 30/01 VERDE T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN AMARILLO T/14;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN AMARILLO T/16;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  AMARILLO T/02;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  AMARILLO T/04;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  AMARILLO T/08;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  AMARILLO T/12;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/02;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/04;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/06;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/08;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/12;;5;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/14;;10;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/16;;6;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/L;;19;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/M;;16;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/S;;7;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  BLANCO T/XL;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  CORTE  PRINCESA ROJO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  CORTE  PRINCESA ROJO T/L;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  CORTE  PRINCESA ROJO T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  CORTE  PRINCESA ROJO T/S;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  NEGRO T/2;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  ROJO T/14;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  ROJO T/16;;16;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  ROJO T/6;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  ROJO T/8;;13;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  ROJO T/L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  ROJO T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  VERDE T/06;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  VERDE T/10;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  VERDE T/12;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  VERDE T/14;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  VERDE T/16;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA  VERDE T/8;;9;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA AMARILLO T/06;;3;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA AMARILLO T/10;;3;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA AMARILLO T/16;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA BLANCO T/10;;1;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE  PRINCESA VERDE T/S;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE HOMBRE  NEGRO T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE HOMBRE  NEGRO T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE HOMBRE NEGRO T/14;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE HOMBRE NEGRO T/6;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE HOMBRE NEGRO T/L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA AMARILLO T/L;;12;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA AMARILLO T/M;;4;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA AMARILLO T/S;;13;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA AMARILLO T/XL ;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA BLANCO T/L;;15;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA BLANCO T/M;;19;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA BLANCO T/S;;19;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA BLANCO T/XL;;6;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRICESA BLANCO T/XXL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA  VERDE T/L;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA  VERDE T/M;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA  VERDE T/XL;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA AMARILLO T/XXL ;;0;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA NEGRO T/14;;7;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA NEGRO T/L;;14;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA NEGRO T/M;;14;;1;;;2
;;;POLO MANGA CORTA DE ALGODÓN PYMA CORTE PRINCESA NEGRO T/S;;6;;1;;;2
